,property_type,society,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,Wardrobe,furnishing_type,luxury_score
3526,flat,sare homes,sector 92,0.58,4099.0,1415.0,3.0,3.0,3,3.0,North-East,New Property,1415.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
3527,flat,signature global park,sohna road,0.55,7353.0,748.0,2.0,2.0,3,4.0,East,New Property,,,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
3528,flat,corona optus,sector 37c,1.2,6916.0,1735.0,3.0,4.0,3,8.0,South-West,Relatively New,1735.0,1635.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
3529,flat,silverglades the melia,sohna road,0.91,6801.0,1338.0,2.0,2.0,3,1.0,Na,New Property,1350.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
3530,flat,emaar digihomes,sector 62,2.45,16003.0,1531.0,2.0,2.0,2,7.0,North-East,New Property,,1200.0,1000.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,174.0
3531,flat,m3m merlin,sector 67,3.4,14419.0,2358.0,3.0,4.0,3,17.0,North,Relatively New,2358.0,,,0.0,1.0,0.0,0.0,0.0,3.0,1.0,174.0
3532,flat,capital residences 360,sector 70a,1.64,8300.0,1976.0,3.0,3.0,3+,4.0,North-East,New Property,1976.0,1950.0,1642.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,144.0
3533,flat,rof ananda,sector 95,0.36,5660.0,636.0,2.0,2.0,2,10.0,East,New Property,,,645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
3534,house,huda flats,sector 7,2.3,17037.0,1350.0,5.0,3.0,3+,3.0,North-East,Old Property,1350.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0
3535,flat,m3m antalya hills,sector 79,1.15,7497.0,1534.0,3.0,3.0,3+,1.0,Na,Under Construction,1534.0,1200.0,1103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
3536,house,independent,sector 47,5.15,26615.0,1935.0,9.0,9.0,3+,3.0,East,Relatively New,1935.0,,,0.0,0.0,1.0,0.0,0.0,9.0,1.0,75.0
3537,flat,la vida by tata housing,sector 113,1.93,12223.0,1579.0,3.0,3.0,2,8.0,Na,Under Construction,1579.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
3538,flat,trisara our homes 3,sohna road,0.4,4479.0,893.0,2.0,2.0,2,1.0,Na,Undefined,,900.0,602.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3539,flat,sare homes,sector 92,0.95,4750.0,2000.0,4.0,3.0,2,17.0,East,New Property,2000.0,1983.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
3540,house,independent,sector 28,8.4,34568.0,2430.0,4.0,4.0,3+,2.0,North-East,Relatively New,2430.0,,,0.0,1.0,1.0,1.0,0.0,4.0,1.0,139.0
3541,house,independent,sector 2,6.0,20000.0,3000.0,4.0,4.0,1,2.0,,Relatively New,,333.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542,flat,shree vardhman mantra,sector 67,0.56,7000.0,800.0,2.0,2.0,1,8.0,Na,New Property,,,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
3543,flat,la vida by tata housing,sector 113,1.38,12000.0,1150.0,2.0,2.0,3,8.0,South-West,New Property,1573.0,1350.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0
3544,house,international city by sobha phase 2,sector 109,8.75,24306.0,3600.0,5.0,5.0,3+,3.0,North-East,New Property,3600.0,,,1.0,1.0,1.0,1.0,0.0,5.0,1.0,153.0
3545,flat,breez global heights,sohna road,0.42,6422.0,654.0,2.0,2.0,2,2.0,Na,New Property,623.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
3546,flat,m3m woodshire,sector 107,1.65,5961.0,2768.0,4.0,5.0,3+,12.0,North-West,Relatively New,2768.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0
3547,flat,emaar palm gardens,sector 83,3.15,8400.0,3750.0,5.0,7.0,3+,15.0,West,Relatively New,3750.0,3200.0,2444.94,0.0,1.0,0.0,0.0,0.0,5.0,1.0,165.0
3548,flat,ss the leaf,sector 85,1.87,7779.0,2404.0,3.0,4.0,3,7.0,North-East,Relatively New,2408.0,2225.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
3549,flat,godrej summit,sector 104,1.1,8668.0,1269.0,2.0,2.0,3,16.0,East,Under Construction,1269.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0
3550,flat,vatika xpressions,sector 88b,0.92,7360.0,1250.0,2.0,2.0,2,3.0,North,Relatively New,1350.0,1300.0,1250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0
3551,flat,kashish manor one,sector 111,1.65,7097.0,2325.0,3.0,4.0,3+,14.0,Na,Under Construction,2325.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0
3552,flat,paras dews,sector 106,2.1,8917.0,2355.0,4.0,6.0,3+,6.0,South-East,Relatively New,2355.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0
3553,flat,ss radiance residency,sector 12,0.6,5660.0,1060.0,3.0,3.0,2,3.0,North-East,Relatively New,,,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
3554,house,unitech espace,sector 50,7.42,34352.0,2160.0,4.0,4.0,3,2.0,West,Old Property,,3200.0,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,88.0
3556,house,independent,sector 24,10.0,25543.0,3915.0,8.0,10.0,3+,1.0,West,Undefined,,,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3557,flat,mapsko mount ville,sector 79,1.25,8389.0,1490.0,3.0,3.0,3+,16.0,North,Relatively New,,,1490.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,49.0
3558,flat,supertech araville,sector 79,1.45,7455.0,1945.0,3.0,3.0,3,3.0,North,Relatively New,,,1945.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
3559,flat,smriti apartment,sector 56,0.6,10000.0,600.0,1.0,1.0,1,2.0,Na,Moderately Old,600.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
3560,flat,ats triumph,sector 104,2.6,8814.0,2950.0,4.0,4.0,3+,16.0,East,Relatively New,3150.0,,2950.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,150.0
3561,house,independent,sector 7,1.2,11194.0,1072.0,5.0,4.0,2,3.0,,Undefined,,1072.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3562,house,international city by sobha phase 2,sector 109,5.65,10463.0,5400.0,4.0,4.0,3+,2.0,North-East,New Property,5400.0,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,44.0
3563,house,independent,sector 56,8.0,9654.0,8287.0,10.0,10.0,3+,4.0,,Relatively New,,8286.0,,1.0,1.0,0.0,1.0,0.0,12.0,2.0,107.0
3564,flat,indiabulls centrum park,sector 103,1.32,7788.0,1695.0,3.0,3.0,3+,6.0,North-East,Relatively New,1695.0,1300.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
3565,flat,dlf regal gardens,sector 90,1.25,5930.0,2108.0,3.0,3.0,3,18.0,North-East,Relatively New,1720.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0
3566,flat,smart world orchard,sector 61,1.7,15179.0,1120.0,2.0,2.0,2,4.0,East,Under Construction,,,1120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
3567,house,independent,sector 104,0.8,8889.0,900.0,13.0,6.0,3+,3.0,South,Moderately Old,100.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3568,house,independent,sector 7,1.55,13889.0,1116.0,2.0,2.0,2,1.0,East,Moderately Old,1116.0,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.0
3569,house,independent,sector 4,0.67,8557.0,783.0,3.0,2.0,1,1.0,South,Moderately Old,783.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0
3570,flat,vatika sovereign next,sector 82a,3.85,7500.0,5133.0,5.0,6.0,3+,6.0,Na,New Property,,,5140.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,148.0
3571,flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,915.0,2.0,2.0,2,12.0,East,Relatively New,915.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3572,flat,m3m merlin,sector 67,3.4,14419.0,2358.0,3.0,4.0,3+,16.0,West,Relatively New,2358.0,,,0.0,1.0,0.0,0.0,0.0,4.0,1.0,158.0
3573,house,ansal api esencia,sector 67,1.85,8222.0,2250.0,3.0,3.0,3,1.0,,Undefined,,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
3574,house,dlf city plots,sector 26,4.0,4531.0,8829.0,4.0,3.0,2,2.0,,Relatively New,981.0,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
3575,flat,professors enclave cghs,sector 56,1.54,8324.0,1850.0,3.0,3.0,2,6.0,South,Old Property,2000.0,1920.0,1850.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,104.0
3576,flat,vatika gurgaon,sector 83,1.42,8875.0,1600.0,4.0,4.0,3,7.0,South-West,Relatively New,2390.0,2000.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0
3577,flat,shree vardhman flora,sector 90,0.86,6255.0,1375.0,3.0,4.0,3,0.0,North,Relatively New,1950.0,1525.0,1375.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,84.0
3578,flat,shapoorji pallonji joyville gurugram,sector 102,2.5,13998.0,1786.0,3.0,3.0,3,15.0,Na,Under Construction,1827.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
3579,flat,lotus homz,sector 111,0.36,8889.0,405.0,1.0,1.0,1,10.0,Na,Relatively New,,,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
3580,flat,signature global park,sohna road,0.78,6446.0,1210.0,3.0,3.0,3,3.0,South-West,Relatively New,,,1210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150.0
3581,flat,earth copia,sector 112,0.7,4673.0,1498.0,2.0,2.0,2,4.0,East,Relatively New,,1498.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
3582,flat,whiteland blissville,sector 76,1.92,11794.0,1628.0,3.0,3.0,2,3.0,Na,Undefined,,1628.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
3584,flat,parsvnath green ville,sector 48,2.0,7764.0,2576.0,3.0,3.0,0,15.0,Na,Relatively New,2125.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0
3586,flat,viridian the plaza 106,sector 106,0.46,6571.0,700.0,1.0,1.0,1,18.0,Na,New Property,,,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
3587,flat,dlf wellington estate,sector 43,2.09,14615.0,1430.0,3.0,3.0,2,11.0,West,Old Property,1430.0,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,79.0
3588,flat,umang winter hills,sector 77,1.05,5763.0,1822.0,3.0,3.0,3,7.0,East,Relatively New,1822.0,1600.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
3590,flat,dlf new town heights,sector 86,1.3,6736.0,1930.0,3.0,3.0,3,15.0,South,Relatively New,1930.0,1715.0,,0.0,1.0,0.0,1.0,0.0,3.0,1.0,49.0
3591,flat,sanskriti apartments,sector 43,2.5,13514.0,1850.0,3.0,2.0,3,5.0,East,Old Property,1850.0,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3592,flat,shapoorji pallonji joyville gurugram,sector 102,1.26,10370.0,1215.0,2.0,2.0,3,7.0,East,Relatively New,1215.0,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,49.0
3593,flat,bestech park view residency,sector 2,1.51,7869.0,1919.0,3.0,4.0,3+,7.0,South-West,Moderately Old,1920.0,,,0.0,1.0,0.0,0.0,0.0,3.0,1.0,84.0
3594,house,sushant lok 1 builder floors,sector 43,1.95,10078.0,1935.0,3.0,4.0,3+,4.0,West,New Property,1935.0,,,0.0,1.0,0.0,0.0,0.0,3.0,1.0,78.0
3595,house,independent,sector 39,1.7,17989.0,945.0,2.0,2.0,3+,3.0,,Moderately Old,945.0,,,0.0,1.0,1.0,0.0,0.0,3.0,0.0,45.0
3596,flat,aipl the peaceful homes,sector 70a,2.52,10723.0,2350.0,3.0,4.0,3,8.0,West,Relatively New,2350.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0
3597,flat,m3m golfestate,sector 65,5.2,17456.0,2979.0,3.0,3.0,3,18.0,North,Relatively New,2979.0,,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,76.0
3598,flat,hcbs sports ville,sohna road,0.22,4603.0,478.0,1.0,1.0,1,9.0,East,Relatively New,,477.809521,321.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.0
3599,flat,signature global park,sohna road,0.55,6691.0,822.0,2.0,2.0,3,3.0,East,Undefined,,,822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
3600,flat,dlf regal gardens,sector 90,1.78,8036.0,2215.0,4.0,4.0,3+,8.0,South,Relatively New,2215.0,2000.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
3601,flat,ss the leaf,sector 85,1.91,5026.0,3800.0,4.0,6.0,3,6.0,North,Relatively New,3950.0,3890.0,3800.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,174.0
3602,flat,dlf the ultima,sector 81,2.45,11492.0,2132.0,3.0,3.0,2,9.0,South-East,Relatively New,2132.0,1800.0,1500.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,174.0
3603,flat,sidhartha ncr greens,sector 95,0.56,5657.0,990.0,2.0,2.0,3,13.0,Na,New Property,990.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3604,house,independent,sector 31,9.25,39530.0,2340.0,12.0,12.0,3+,4.0,North-East,New Property,,262.0,260.0,0.0,1.0,0.0,1.0,1.0,12.0,2.0,49.0
3605,flat,sare crescent parc royal greens phase 1,sector 92,0.79,6086.0,1298.0,3.0,2.0,2,15.0,Na,New Property,1298.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
3606,flat,m3m sierra 68,sector 68,1.2,9002.0,1333.0,2.0,2.0,3,1.0,North,Relatively New,1250.0,,750.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,76.0
3607,flat,dlf the ultima,sector 81,2.3,10937.0,2103.0,3.0,3.0,3+,19.0,East,Relatively New,2103.0,1617.0,1257.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,49.0
3608,house,independent,sector 7,1.35,4545.0,2970.0,4.0,5.0,0,3.0,,Undefined,,330.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3609,flat,antriksh heights,sector 84,0.54,4459.0,1211.0,2.0,2.0,3+,17.0,North-West,Relatively New,1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
3610,flat,shapoorji pallonji joyville gurugram,sector 102,1.26,10040.0,1255.0,2.0,2.0,2,10.0,North,Relatively New,1215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
3611,house,independent,sector 26,6.0,33333.0,1800.0,8.0,5.0,3+,3.0,,Old Property,1800.0,,,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0
3612,flat,parsvnath green ville,sector 48,3.3,9985.0,3305.0,5.0,5.0,3+,4.0,Na,Old Property,3905.0,3305.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0
3613,flat,tata primanti,sector 72,3.4,15561.0,2185.0,3.0,4.0,3+,9.0,Na,Moderately Old,2185.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0
3615,flat,signature global synera,sector 81,0.48,8027.0,598.0,2.0,2.0,1,14.0,Na,Relatively New,598.0,,498.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0
3616,flat,dlf regal gardens,sector 90,1.75,7901.0,2215.0,4.0,4.0,3+,3.0,East,Relatively New,2215.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
3617,flat,pyramid urban homes 2,sector 86,0.44,7321.0,601.0,2.0,2.0,2,6.0,East,Relatively New,,,601.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,63.0
3618,flat,sobha city,sector 108,3.75,14940.0,2510.0,3.0,3.0,2,16.0,North-East,New Property,2343.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0
3619,house,independent,sector 26,9.0,33333.0,2700.0,5.0,5.0,2,3.0,South-West,Old Property,2700.0,,,1.0,1.0,1.0,1.0,0.0,0.0,2.0,110.0
3620,flat,emaar mgf emerald floors premier,sector 65,2.8,16970.0,1650.0,3.0,3.0,2,3.0,East,Relatively New,1650.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0
3621,flat,m3m capital,sector 113,2.51,14800.0,1696.0,3.0,3.0,3+,2.0,North-West,Under Construction,1695.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
3622,house,eros rosewood villas,sector 49,2.75,19841.0,1386.0,3.0,3.0,1,2.0,North-West,Old Property,,,1650.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,80.0
3623,flat,sare homes,sector 92,0.95,4872.0,1950.0,4.0,3.0,3,13.0,Na,New Property,1950.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,flat,m3m golfestate,sector 65,5.4,18127.0,2979.0,3.0,4.0,3,19.0,North-East,Moderately Old,2979.0,,,1.0,1.0,0.0,0.0,0.0,4.0,1.0,174.0
3625,flat,capital residences 360,sector 70a,1.66,8401.0,1976.0,3.0,3.0,3+,8.0,East,New Property,1976.0,1900.0,1500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0
3626,flat,rwa,sector 7,0.48,6000.0,800.0,3.0,2.0,1,1.0,North-East,New Property,,,800.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0
3628,flat,corona gracieux,sector 76,1.46,5499.0,2655.0,4.0,6.0,3+,8.0,Na,New Property,2650.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0
3629,flat,pareena mi casa,sector 68,1.0,8163.0,1225.0,2.0,2.0,2,16.0,Na,New Property,,,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0
3630,flat,experion windchants,sector 112,3.0,11538.0,2600.0,3.0,3.0,2,2.0,North,Relatively New,2802.0,2600.0,2200.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,49.0
3632,house,independent,sector 39,0.34,7556.0,450.0,1.0,1.0,1,1.0,,Undefined,,450.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3634,flat,the penthouses at the hibiscus,sector 50,8.5,8500.0,10000.0,4.0,4.0,3,9.0,South-East,Moderately Old,,,10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0
3636,flat,antriksh heights,sector 84,0.92,5041.0,1825.0,3.0,3.0,3,2.0,East,Relatively New,1825.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0
3637,flat,godrej summit,sector 104,0.98,5950.0,1647.0,3.0,3.0,3,12.0,East,Relatively New,1647.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0
3638,house,independent,sector 13,0.62,3588.0,1728.0,6.0,6.0,0,3.0,,Undefined,,192.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,house,international city by sobha phase 1,sector 109,6.3,9000.0,7000.0,4.0,5.0,3+,2.0,West,Relatively New,,7000.0,4500.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,122.0
3641,flat,shapoorji pallonji joyville gurugram,sector 102,1.35,14754.0,915.0,2.0,2.0,2,10.0,Na,Under Construction,915.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
3642,flat,gls arawali homes,sohna road,0.27,4688.0,576.0,2.0,2.0,2,1.0,East,New Property,,,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
3643,flat,mapsko mount ville,sector 79,1.2,8054.0,1490.0,3.0,3.0,3,9.0,South,Relatively New,1490.0,,1163.91,1.0,0.0,0.0,0.0,0.0,3.0,1.0,104.0
3644,flat,signature global park,sohna road,0.54,6506.0,830.0,2.0,2.0,1,2.0,Na,Relatively New,,,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
3645,flat,ats kocoon,sector 109,1.68,9628.0,1745.0,3.0,3.0,3,8.0,North-East,Relatively New,1745.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0
3647,flat,hsiidc sidco aravali,manesar,0.9,3648.0,2467.0,4.0,4.0,3,7.0,Na,Moderately Old,2467.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3648,flat,capital residences 360,sector 70a,1.18,8138.0,1450.0,2.0,2.0,3,7.0,East,New Property,1450.0,1400.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0
3649,flat,bestech park view sanskruti,sector 92,1.9,8172.0,2325.0,4.0,4.0,3+,10.0,West,Relatively New,2325.0,1920.0,1750.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,49.0
3650,flat,shapoorji pallonji joyville gurugram,sector 102,2.0,17730.0,1128.0,3.0,3.0,3+,1.0,South,Relatively New,1852.0,1456.0,1128.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139.0
3651,flat,signature the serenas,sohna road,0.42,7910.0,531.0,2.0,2.0,1,12.0,Na,New Property,,,531.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,54.0
3652,flat,conscient heritage max,sector 102,2.0,9307.0,2149.0,3.0,4.0,3+,13.0,North-East,Relatively New,2149.0,1900.0,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,174.0
3653,house,unitech espace,sector 50,10.3,31790.0,3240.0,5.0,6.0,3+,3.0,East,Moderately Old,3240.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,160.0
3654,house,unitech espace,sector 50,11.29,34846.0,3240.0,5.0,5.0,3+,2.0,,Moderately Old,3240.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0
3655,flat,shree vardhman flora,sector 90,0.7,5323.0,1315.0,2.0,2.0,3,9.0,East,New Property,1352.0,1350.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
3656,flat,ireo uptown,sector 66,1.32,11438.0,1154.0,2.0,2.0,2,6.0,Na,Relatively New,1158.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
3657,flat,sukhshanti apartment,sector 56,1.65,7006.0,2355.0,3.0,3.0,3+,5.0,North,Moderately Old,2355.0,,,1.0,0.0,0.0,0.0,0.0,3.0,1.0,134.0
3658,flat,signature global solera,sector 107,0.35,6399.0,547.0,2.0,2.0,2,8.0,South,Relatively New,,,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
3659,flat,adani m2k oyster grande,sector 102,1.9,9104.0,2087.0,3.0,4.0,3,8.0,North-East,Relatively New,1889.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,165.0
3660,flat,smart world gems,sector 89,0.86,7797.0,1103.0,2.0,3.0,2,4.0,North-East,New Property,,,1103.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,72.0
3661,flat,rof aalayas,sector 102,0.45,8411.0,535.0,2.0,2.0,1,14.0,North,Relatively New,597.0,,535.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,57.0
3662,flat,dlf the primus,sector 82a,1.8,13846.0,1300.0,3.0,3.0,3+,10.0,North-East,Relatively New,1818.0,,1300.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,174.0
3663,flat,experion the heartsong,sector 108,0.87,11853.0,734.0,2.0,3.0,3,2.0,South-West,Relatively New,1283.0,978.23,734.43,0.0,1.0,0.0,0.0,0.0,0.0,1.0,123.0
3664,house,independent,sector 43,2.55,13178.0,1935.0,3.0,3.0,2,3.0,,Relatively New,,215.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,60.0
3665,flat,tulip ivory,sector 70,2.0,8333.0,2400.0,4.0,5.0,3+,7.0,North-East,Moderately Old,2400.0,,1950.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,174.0
3666,flat,m3m merlin,sector 67,3.5,14583.0,2400.0,3.0,4.0,3,17.0,South-East,Relatively New,2400.0,,2050.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,167.0
3667,flat,ats triumph,sector 104,2.6,8254.0,3150.0,4.0,4.0,3+,12.0,South,Relatively New,3150.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.0
3668,house,independent,sector 4,3.2,14222.0,2250.0,3.0,3.0,2,2.0,,Old Property,2250.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
3669,flat,pareena coban residences,sector 99a,1.23,6159.0,1997.0,3.0,5.0,3,5.0,North-East,Relatively New,1997.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0
3670,flat,raheja atharva,sector 109,1.6,5319.0,3008.0,4.0,1.0,0,0.0,Na,New Property,,3008.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,house,sector 14 rwa,sector 14,6.5,20635.0,3150.0,4.0,4.0,3+,2.0,,Moderately Old,3150.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,house,independent,sector 26,8.1,35294.0,2295.0,5.0,5.0,2,4.0,East,Old Property,2295.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
3673,flat,umang winter hills,sector 77,0.92,5049.0,1822.0,3.0,3.0,3,17.0,North-East,Relatively New,1822.0,,1400.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,49.0
3674,flat,shapoorji pallonji joyville gurugram,sector 102,1.2,14563.0,824.0,2.0,2.0,3,0.0,North-East,Relatively New,1359.0,,824.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0
3676,flat,ats kocoon,sector 109,2.2,10023.0,2195.0,3.0,4.0,3,8.0,North-East,Relatively New,2095.0,1860.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0
3677,flat,bhemerlei,sohna road road,0.69,5100.0,1353.0,2.0,2.0,2,3.0,Na,Under Construction,,1350.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3678,flat,smart world orchard,sector 61,2.0,12912.0,1549.0,3.0,3.0,2,3.0,Na,New Property,,,1549.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,61.0
3680,flat,godrej aria,sector 79,1.1,11482.0,958.0,2.0,2.0,3,9.0,Na,New Property,89.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
3681,flat,emaar gurgaon greens,sector 102,1.45,8788.0,1650.0,3.0,3.0,3,8.0,North-East,Relatively New,1650.0,1300.0,1100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
3682,flat,not applicable,sector 4,0.42,5600.0,750.0,2.0,2.0,1,3.0,Na,Relatively New,,,750.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,26.0
3683,flat,sare homes,sector 92,0.6,5000.0,1200.0,3.0,2.0,3,4.0,Na,Moderately Old,,,1200.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,49.0
